"","overallx","nrisk1","nrisk2","nrisk3","nrisk4","nrisk5","nrisk6","nrisk7","nrisk8","nrisk9","nrisk10","nrisk11","nrisk12","nrisk13","nrisk14","nrisk15","nrisk16","nrisk17","nrisk18","nrisk19","nrisk20","nrisk21","nrisk22","nrisk23","nrisk24","nrisk25","nrisk26","nrisk27","nrisk28","nrisk29","nrisk30","nrisk31","nrisk32","nrisk33","nrisk34","nrisk35","nrisk36","nrisk37","nrisk38","nrisk39","nrisk40","nrisk41","nrisk42","nrisk43","nrisk44","nrisk45","nrisk46","nrisk47","nrisk48","nrisk49","nrisk50","nrisk51","nrisk52","nrisk53","nrisk54","nrisk55","nrisk56","nrisk57","nrisk58","nrisk59"
"111",0,6,2,2,6,2,6,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,4,2,3,2,3,2,3,2,1,2
"112",0,3,1,3,1,1,3,3,1,1,1,1,1,1,1,3,1,2,1,2,1,1,1,1,2,2,2,2,3,2,2,2,4,2,3,3,3,5,3,2,2,2,1,1,1,1,1,1,4,2,2,2,1,1,2,2,1,1,1,1
"113",0,4,6,2,6,1,2,1,1,1,1,2,2,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,3,2,2,3,3,2,2,1,1,1,1,2,2,1,1,4,4,2,2,1,1,1,1,1,1,2,2
"114",0,6,1,1,6,1,1,2,1,1,1,1,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6
"115",1,5,1,4,5,1,1,2,2,2,1,1,2,4,2,6,2,2,2,6,2,2,2,4,3,6,3,6,3,3,2,2,2,2,2,2,1,1,2,2,1,1,1,2,1,1,2,2,3,3,5,6,6,6,2,4,5,5,2,2
"116",0,6,1,1,6,1,2,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,1,1,1,1,2,4,3
"117",0,4,2,2,4,1,1,1,1,1,1,1,2,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,1,1
"118",1,6,2,2,2,2,2,2,2,1,1,2,2,2,2,2,6,2,4,2,2,2,6,2,4,2,4,2,4,2,4,2,4,2,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,4,2,4,2,4,2
"119",0,4,1,1,4,1,1,1,1,1,1,2,2,1,1,6,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,2,1,1,1,1,6,6
"120",0,1,1,3,5,2,2,2,2,1,1,1,1,2,2,2,2,2,3,2,1,2,2,2,1,1,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,2,2,2,1,2,4,4,1,1,1,1,1,1,6,4
"121",0,6,4,3,3,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,3,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1
"122",0,4,1,1,4,1,4,2,2,1,1,2,2,1,1,4,1,2,2,2,1,1,2,4,1,1,1,1,2,3,1,1,1,1,1,2,1,1,1,3,1,1,2,2,1,1,1,1,1,1,2,2,1,3,2,2,2,2,6,6
"123",1,6,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"124",0,6,1,1,3,1,1,1,1,1,1,1,1,6,1,2,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1
"125",1,5,1,4,5,1,1,1,2,3,3,6,3,1,1,6,4,1,2,1,2,1,5,1,4,1,2,1,6,2,2,2,5,1,2,2,6,1,2,2,5,2,3,1,2,1,1,1,2,2,2,3,6,1,4,2,6,2,1,6
"126",0,6,1,1,6,1,4,1,3,3,1,1,1,2,2,2,1,1,3,5,2,2,1,1,1,1,1,1,1,3,1,1,3,5,1,4,3,3,1,1,1,1,1,1,1,1,1,1,3,5,3,4,6,4,3,4,4,4,6,6
"127",1,6,2,2,6,2,2,2,1,2,2,2,2,2,2,2,2,6,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
"128",0,2,1,2,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
"129",0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,2,4,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2
"130",1,6,4,4,6,1,6,2,2,1,1,1,2,2,2,5,4,4,4,4,2,2,5,4,2,2,2,2,2,2,2,2,4,4,1,1,4,4,2,2,3,2,2,2,2,2,2,2,4,4,2,2,4,2,3,3,2,2,2,2
"131",0,3,2,2,3,3,5,3,2,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,3,2,2,2,2,1,5,2,2,2,2,1,2,2,2,1,3
"132",0,5,4,4,5,1,3,2,2,2,2,3,3,2,2,4,4,4,3,3,2,2,2,2,2,2,2,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,4,4,5,5,2,2
"133",0,2,2,2,3,1,1,1,3,1,1,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,3,2,3,2,1,2,1,2,1,2,2,2
"134",0,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,1,2,2,1,1,1,3,2,3,2,2,2,3,2,3,2,4,2,2,1,1,2,4,2,2,2,3,1,1,2,2,2,3,2,2,2,2,3,2,1,1,2,3
"135",0,4,1,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6
"136",1,4,1,4,4,4,1,1,3,5,4,4,4,6,1,5,4,1,4,1,1,1,4,2,4,2,2,2,4,1,2,1,4,1,2,1,4,1,2,1,2,1,1,1,2,1,2,2,2,1,4,2,2,1,5,1,4,1,6,1
"137",0,4,2,2,4,4,4,2,3,2,2,1,1,1,1,2,1,1,1,2,1,2,1,2,1,4,1,2,2,4,1,4,1,2,1,2,2,2,1,4,1,4,1,2,1,2,1,2,1,2,6,6,2,2,2,2,2,2,1,2
"138",0,2,1,3,1,2,1,1,3,1,1,1,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,4,4
"139",0,4,1,1,5,1,1,3,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"140",0,6,6,1,6,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2
"141",0,5,1,1,5,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,1,2,2,1,1,2,2,2,2,2,2,1,3,5,2
"142",0,6,1,4,1,1,1,1,1,1,3,1,2,1,1,2,1,2,3,2,1,2,2,2,2,2,2,2,3,2,1,1,1,1,2,2,3,1,1,2,1,2,1,2,2,2,1,2,1,2,1,2,1,1,1,1,1,1,2,2
"143",0,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,3,1,1,1,1,1,1,2,2,1,1,2,2,4,6,4,4,4,4,4,4,1,1
"144",0,2,4,6,2,4,3,5,5,2,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,4,1,2,3,3,3,3,2,2,3,1,1,1,2,2,2,2,3,3,2,2,2,4,2,2,5,5,1,1,1,1,1,1,2,2
"145",0,4,2,6,1,1,1,1,4,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,3,3,1,1,1,1,4,4,1,1
"146",0,4,1,1,4,1,1,1,1,1,1,1,1,4,2,1,1,4,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,4
"147",1,2,2,2,4,6,6,4,4,4,2,4,2,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,4,4,6,6,6,6,6,6,1,1,6,6,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1
"148",0,2,2,3,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,2,1,2,1,1,1,2,1,2,2,2,1,1,2,2,2,2,2,2
"149",1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,2,6,2,6,2,6,2,6,2,6,2,6,2,6,2,6,2,6,2,6,2,6,2,6,2,6,2,6,2,6,2,6,2,6,2,6,2,6,2,6,2
"150",0,6,1,1,5,2,4,1,1,1,2,1,1,2,2,2,1,1,2,2,2,2,3,3,3,3,2,2,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"151",0,3,4,4,2,2,3,3,2,1,1,1,1,1,1,1,2,2,3,2,1,2,1,2,1,2,2,2,3,2,1,2,1,2,2,2,1,2,4,2,2,2,1,2,1,2,2,2,1,2,4,2,4,2,1,2,2,2,2,2
"152",0,6,1,1,6,1,2,1,2,1,1,1,1,2,2,1,2,2,3,1,2,2,2,2,4,4,3,2,2,2,1,1,3,3,2,1,2,1,1,1,1,1,1,1,1,1,2,1,2,2,4,2,2,2,1,1,1,1,2,2
"153",0,3,4,3,1,1,2,4,2,1,1,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,1,2,3,2,2,2,2,2,1,2,2,2,1,2,6,2
"154",0,6,1,1,1,3,1,1,1,1,1,1,1,1,1,4,1,6,4,4,2,4,2,2,1,3,2,5,3,4,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,1,4
"155",0,4,3,4,6,1,4,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,1,1,1,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,6,6
"156",0,6,1,2,1,3,1,1,3,1,1,1,1,4,1,1,1,2,1,1,1,4,1,2,1,3,1,2,1,2,1,2,1,2,1,2,1,4,1,2,1,2,1,2,1,2,1,6,1,1,2,2,1,1,1,1,1,1,1,1
"157",1,6,1,1,6,1,4,1,1,3,1,1,4,1,1,2,5,1,3,3,1,1,4,4,2,2,2,2,4,4,2,3,5,5,2,2,3,3,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,2,2,4,4,4,4,4
"158",0,4,4,2,2,1,4,1,2,4,1,4,1,1,1,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,2,2,3,3,2,2,4,2,3,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,2,2
"159",0,4,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,1,2,3,2,1,2,1,2,1,2,1,2
"160",1,6,1,1,6,2,6,5,2,1,1,4,2,1,1,6,1,2,4,2,1,1,2,4,1,1,5,2,6,6,6,6,6,6,6,6,6,2,4,4,6,6,2,2,2,2,1,1,6,6,4,4,4,6,5,5,2,2,3,6
"161",1,4,1,1,4,2,1,1,3,3,4,4,4,1,2,6,6,6,3,4,1,2,6,6,6,6,4,2,4,2,2,2,4,2,2,2,5,6,3,4,2,4,2,2,2,2,2,2,5,2,4,4,4,5,4,4,4,4,1,1
"162",0,4,1,1,4,1,1,2,1,1,1,1,2,2,2,1,2,2,1,1,2,2,4,2,3,3,2,2,2,2,2,2,1,1,2,2,1,1,2,2,1,1,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,1,2,2
"163",0,3,1,1,3,2,1,1,2,1,1,1,1,6,1,5,1,6,3,6,1,6,1,1,3,3,1,1,2,4,1,1,2,2,1,2,1,1,1,1,1,1,2,3,1,1,1,2,1,1,4,3,1,1,1,1,1,1,2,2
"164",1,6,6,2,6,5,6,5,5,6,6,5,2,6,2,5,5,5,5,5,2,2,2,5,4,5,2,2,5,2,4,2,6,5,6,4,4,4,5,2,5,2,2,2,2,2,2,2,5,2,5,2,5,5,1,2,4,2,5,2
"165",1,5,4,4,4,3,4,3,2,4,2,4,2,4,4,4,4,2,3,2,2,2,2,2,4,2,4,2,4,2,4,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,4,2,4,2,4,2,4,2,6,2
"166",0,3,3,5,3,2,3,2,2,2,2,2,2,2,2,2,2,3,1,1,2,2,2,2,3,4,3,4,3,4,2,3,3,4,2,2,2,2,3,4,3,3,3,3,2,2,2,2,3,4,4,4,2,2,2,2,2,2,2,2
"167",0,3,1,1,1,4,3,3,3,1,1,1,1,3,1,4,1,3,1,1,1,1,4,2,4,4,2,2,3,3,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1
"168",1,6,1,1,6,2,6,6,2,2,1,2,1,2,2,6,2,2,3,4,2,2,2,4,2,2,2,2,4,6,5,6,6,6,6,6,5,5,2,2,3,6,2,2,2,2,2,2,6,6,3,3,1,1,1,1,3,1,6,6
"169",0,5,1,1,4,1,3,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,4,4,6,3,3,3,1,1,1,1
"170",0,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2,2,1,1,2,2,2,2,2,2,1,1,2,2,1,2,1,2,2,2,1,1,2,2,1,1,2,2,1,1,1,1,1,1,2,2,2,2,1,1
"171",0,4,1,1,1,2,1,1,3,1,1,3,1,2,4,2,2,3,2,4,2,2,2,6,2,2,2,2,3,3,1,1,3,1,1,1,2,1,2,2,2,2,3,2,1,1,2,1,2,1,3,3,2,5,2,2,2,2,2,2
"172",0,6,1,2,4,1,2,1,2,1,1,1,1,2,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,1,1,1,1,2,2,2,2
"173",0,3,1,1,1,4,3,3,3,1,1,1,1,3,1,4,1,3,1,1,1,1,4,2,4,4,2,2,3,3,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1
"174",0,2,1,3,1,3,1,1,1,1,1,1,1,1,1,4,1,1,2,2,1,1,3,3,2,1,2,2,2,2,3,3,3,3,2,3,2,2,3,3,3,3,1,1,2,2,1,1,3,3,2,2,1,1,1,1,1,1,2,2
"175",0,6,4,2,6,1,1,2,2,2,3,3,2,1,3,2,5,2,4,2,2,2,4,2,2,2,2,2,3,2,2,2,3,2,2,2,4,2,3,2,1,2,1,2,1,2,2,2,3,2,4,2,4,2,2,2,2,2,6,2
"176",0,4,1,1,4,1,2,6,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,2,2,1,1,1,1,1,1,6,6
"177",0,2,1,2,1,2,3,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,5,2,2,2,2,1,1,2,2,2,2,1,1,2,2,1,1,2,2,1,1,1,1,2,2,4,4,1,1,2,2,1,1,3,3
"178",0,6,1,1,6,1,1,1,1,1,1,1,1,1,1,2,1,4,1,1,1,1,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3
"179",0,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"180",1,4,2,1,2,1,2,1,3,2,3,4,4,2,1,4,4,2,3,2,1,2,2,2,1,2,5,2,3,2,3,2,3,2,2,2,1,2,1,2,2,2,6,2,1,2,1,2,3,2,4,2,6,2,3,2,3,2,1,2
"181",1,6,4,3,6,5,6,1,6,2,6,5,5,1,1,6,6,6,6,6,1,1,6,6,6,6,2,2,6,6,3,6,5,5,4,4,5,4,5,6,5,6,4,4,1,1,2,3,4,4,6,5,6,1,5,3,3,3,1,1
"182",0,6,1,1,6,1,1,2,2,1,1,1,1,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1,2,3,2,2,2,2,2,1,2,6,2
"183",0,4,2,2,3,1,2,1,2,1,1,1,1,1,1,2,2,2,2,2,1,1,3,3,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,1,1,2,2,6,6
"184",1,3,1,1,3,1,2,2,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,6,6
"185",0,3,1,3,1,1,2,1,3,1,1,1,1,1,1,2,2,2,1,1,1,1,6,6,6,6,6,2,3,3,3,3,1,1,1,1,1,3,4,4,1,1,6,6,1,1,4,2,2,3,6,2,6,1,2,1,2,2,6,5
"186",1,6,1,2,6,2,6,6,6,1,1,5,1,2,2,6,1,2,3,6,2,2,1,1,4,5,1,4,1,6,1,6,3,6,3,6,1,3,2,6,1,6,2,2,2,2,2,2,5,6,5,6,2,3,2,3,2,3,2,6
"187",0,6,1,1,6,1,1,1,3,1,1,1,1,1,1,2,1,3,2,2,1,1,1,2,4,5,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6
"188",0,6,5,2,4,1,5,3,3,2,2,4,3,2,2,4,3,2,2,2,2,2,4,2,3,2,4,2,4,2,3,2,3,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,2,3,2,4,2,3,2
"189",0,2,1,1,2,2,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,2,1,1,1,1,1,3,1,2,2,3,1,1,2,2,2,2,1,1
"190",1,6,1,2,6,1,5,1,1,1,1,2,1,1,1,2,2,2,2,2,1,1,6,4,2,2,2,2,3,3,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,5,5,6,6,6,6,1,2,1,1
"191",0,2,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1,1,4,4,4,4,2,2,3,2,1,2,4,2,3,2,1,2,2,2,1,2,1,1,1,1,1,1,2,2,4,2,1,1,2,2,2,2,1,1
"192",1,6,2,2,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,6,2,6,2,2,2,6,2
"193",0,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,1,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,2,2
"194",0,4,1,6,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,2,2,2,1,2,4,2,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1
"195",0,3,1,3,3,1,1,1,1,1,1,1,1,2,2,3,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,2,3
"196",0,5,2,2,2,2,6,2,2,2,2,4,2,2,2,2,6,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,6,2,2,2,3,2,2,2,1
"197",0,2,2,3,2,2,5,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,4,2,2,2,2,1,1,1,1,2,2,4,4,1,1,1,1,1,1,2,2
"198",0,4,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,4,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1
"199",0,6,2,2,6,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,4,4,4,4,6,6
"200",0,3,1,1,3,1,4,2,2,1,1,1,2,1,1,2,1,3,1,2,2,2,1,5,3,3,1,2,1,3,1,2,1,4,1,2,1,2,1,3,1,2,1,2,1,2,2,2,1,2,2,4,3,2,2,2,2,2,1,3
"201",0,6,2,3,6,2,3,1,2,2,2,2,2,2,1,3,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,3,2,1,2,2,2,1,1,1,1,3,1,3,2,3,2,2,2,3,2,6,3
"202",0,6,1,1,6,1,2,2,2,1,1,1,2,2,2,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,4,2,2,2,2,1,1
"203",0,6,2,1,5,1,1,1,2,2,2,2,1,2,2,3,4,2,3,3,2,2,3,3,3,3,2,2,3,3,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,3
"204",1,6,4,4,4,1,1,2,2,1,1,4,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,4,4,4,4,2,2,2,2,1,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2,1,1,2,2,2,2,1,1
"205",0,5,2,2,5,1,3,1,2,2,1,1,4,1,1,3,3,2,3,2,1,1,1,1,2,2,2,2,4,4,2,2,4,4,1,1,4,4,4,2,1,1,1,1,1,1,1,1,4,4,4,4,5,1,4,2,3,3,6,6
"206",0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1
"207",0,6,3,4,1,1,1,1,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,6,6
"208",0,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,4,4,1,2,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,2,2
"209",0,4,2,2,1,4,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,6,6
"210",1,4,4,2,4,1,6,6,2,1,2,4,2,1,1,4,4,2,2,2,2,2,4,2,4,2,2,2,2,2,2,2,4,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,1,1,1,1,2,2,2,2
"211",0,6,2,2,6,2,6,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,1,2,2,3,1,3,1
"212",0,6,1,4,6,1,3,2,2,1,1,1,1,2,1,2,1,2,1,2,1,2,1,2,4,2,1,2,4,2,3,2,3,2,2,2,4,2,2,2,4,2,1,2,1,2,1,2,1,2,4,2,1,2,1,2,2,2,6,2
"213",0,6,1,1,6,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,6,1,1,1,1,1,2,2
"214",0,4,2,2,5,1,6,3,4,1,1,1,1,6,1,4,1,2,1,2,1,2,1,2,2,2,4,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,2,1,2,2,2,4,2,1,2,2,2,2,2,2,2
"215",0,6,3,3,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1,2,1,2,2,2,2,2,3,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2
"216",0,4,3,3,6,1,4,1,1,1,1,1,3,1,1,2,1,1,3,3,1,1,2,2,2,2,4,4,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,4,4,2,2,2,2,3,3,1,1
"217",0,4,3,3,2,1,3,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,3,2,2,2,2,2,3,2
"218",0,6,2,2,6,2,5,2,2,2,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"219",0,6,1,2,6,1,1,1,1,1,1,2,1,1,1,6,1,1,1,1,1,1,2,2,4,5,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,3,3,2,2,6,6
"220",0,6,1,1,5,2,1,1,1,1,2,2,2,2,2,3,3,3,3,3,2,2,2,2,3,3,2,2,3,3,3,3,3,3,3,3,1,1,2,3,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2
